time.hours,oxygen
8.976,-0.97
8.976,-0.922
8.976,-1
9,-0.938
9,-0.951
9,-0.973
9,-0.962
9,-1.02
9,-0.957
9,-1
9,-0.981
9.024,-0.966
9.024,-1.04
9.024,-1.01
9.024,-0.953
9.024,-0.997
9.024,-0.992
9.024,-0.977
9.024,-0.984
9.024,-1.02
9.048,-0.927
9.048,-1.02
9.048,-0.959
9.048,-0.959
9.048,-0.977
9.048,-0.949
9.048,-1.12
9.048,-0.937
9.072,-1.02
9.072,-1.03
9.072,-1.05
9.072,-1.05
9.072,-0.988
9.072,-0.996
9.072,-1.08
9.072,-0.986
9.072,-0.986
9.096,-0.981
9.096,-1.04
9.096,-0.975
9.096,-0.977
9.096,-1.03
9.096,-0.918
9.096,-0.988
9.096,-0.983
9.096,-0.977
9.12,-0.933
9.12,-1.02
9.12,-0.972
9.12,-1.03
9.12,-0.964
9.12,-1.02
9.12,-0.946
9.12,-1.03
9.144,-0.935
9.144,-0.966
9.144,-0.959
9.144,-1.05
9.144,-0.979
9.144,-0.944
9.144,-1.01
9.144,-0.97
9.144,-0.914
9.168,-0.997
9.168,-1.03
9.168,-1
9.168,-0.942
9.168,-0.977
9.168,-0.985
9.168,-1.01
9.168,-1.01
9.168,-0.957
9.192,-1.05
9.192,-1
9.192,-0.999
9.192,-0.948
9.192,-0.968
9.192,-1.02
9.192,-0.977
9.192,-0.957
9.216,-0.944
9.216,-0.983
9.216,-1.09
9.216,-0.986
9.216,-0.955
9.216,-0.983
9.216,-1.01
9.216,-1.02
9.216,-1.06
9.24,-0.998
9.24,-0.977
9.24,-0.961
9.24,-1.01
9.24,-1.05
9.24,-1
9.24,-1.01
9.24,-0.977
9.264,-0.981
9.264,-0.981
9.264,-0.986
9.264,-0.975
9.264,-0.99
9.264,-0.981
9.264,-1
9.264,-1
9.264,-0.979
9.288,-1.05
9.288,-1.04
9.288,-0.957
9.288,-0.988
9.288,-0.883
9.288,-1.07
9.288,-0.99
9.288,-1.02
9.288,-1.06
9.312,-0.992
9.312,-0.944
9.312,-0.979
9.312,-1.02
9.312,-1.05
9.312,-1.02
9.312,-0.986
9.312,-1.03
9.312,-1.02
9.336,-0.964
9.336,-1.03
9.336,-1.02
9.336,-0.966
9.336,-0.994
9.336,-0.966
9.336,-0.959
9.336,-0.951
9.36,-1.03
9.36,-1.05
9.36,-0.986
9.36,-1.07
9.36,-0.948
9.36,-0.944
9.36,-1.01
9.36,-0.953
9.36,-0.994
9.384,-0.999
9.384,-1.01
9.384,-1.02
9.384,-1.02
9.384,-1.07
9.384,-1.06
9.384,-1.01
9.384,-1
9.408,-0.99
9.408,-1.02
9.408,-1.05
9.408,-1.06
9.408,-0.955
9.408,-0.929
9.408,-0.968
9.408,-1.02
9.408,-1.02
9.432,-0.986
9.432,-0.968
9.432,-1.03
9.432,-1.01
9.432,-0.994
9.432,-0.981
9.432,-0.959
9.432,-0.974
9.432,-1.03
9.456,-1.04
9.456,-0.975
9.456,-1
9.456,-1.08
9.456,-0.972
9.456,-1.06
9.456,-0.933
9.456,-1.05
9.48,-0.955
9.48,-1.03
9.48,-0.966
9.48,-1.02
9.48,-0.988
9.48,-0.961
9.48,-0.992
9.48,-1
9.48,-0.966
9.504,-1.02
9.504,-0.948
9.504,-1.01
9.504,-0.979
9.504,-0.974
9.504,-1.07
9.504,-1.03
9.504,-1.1
9.504,-1.06
9.528,-0.95
9.528,-1.01
9.528,-1.01
9.528,-1.01
9.528,-1.07
9.528,-1.02
9.528,-0.981
9.528,-1.01
9.552,-0.977
9.552,-1.1
9.552,-1.01
9.552,-1.05
9.552,-1.02
9.552,-1.02
9.552,-0.935
9.552,-0.998
9.552,-0.913
9.576,-0.922
9.576,-0.909
9.576,-0.966
9.576,-0.987
9.576,-0.955
9.576,-1.04
9.576,-1.05
9.576,-1.02
9.576,-1.04
9.6,-1
9.6,-1
9.6,-1.03
9.6,-1.06
9.6,-1.04
9.6,-1.06
9.6,-0.97
9.6,-0.972
9.624,-1.02
9.624,-1.02
9.624,-0.957
9.624,-1
9.624,-1.02
9.624,-1.05
9.624,-0.97
9.624,-0.99
9.624,-1.01
9.648,-0.992
9.648,-0.922
9.648,-1.01
9.648,-1
9.648,-0.966
9.648,-1.02
9.648,-0.996
9.648,-1.03
9.672,-1.05
9.672,-1
9.672,-1.02
9.672,-1.07
9.672,-0.981
9.672,-0.972
9.672,-0.955
9.672,-1.04
9.672,-0.964
9.696,-0.959
9.696,-1.03
9.696,-0.966
9.696,-1.01
9.696,-0.994
9.696,-0.961
9.696,-1
9.696,-0.937
9.696,-1.01
9.72,-0.985
9.72,-1.01
9.72,-1
9.72,-1.05
9.72,-0.996
9.72,-0.981
9.72,-0.979
9.72,-0.996
9.744,-1.01
9.744,-0.985
9.744,-0.952
9.744,-0.979
9.744,-0.979
9.744,-0.994
9.744,-0.935
9.744,-0.959
9.744,-0.965
9.768,-0.915
9.768,-0.97
9.768,-1.02
9.768,-1.03
9.768,-0.974
9.768,-0.924
9.768,-0.979
9.768,-0.952
9.768,-0.957
9.792,-0.963
9.792,-0.998
9.792,-0.996
9.792,-1.02
9.792,-1
9.792,-0.983
9.792,-0.992
9.792,-1
9.816,-1.02
9.816,-0.93
9.816,-0.967
9.816,-0.946
9.816,-0.992
9.816,-0.983
9.816,-0.998
9.816,-0.957
9.816,-0.985
9.84,-1.03
9.84,-0.996
9.84,-0.932
9.84,-0.952
9.84,-0.956
9.84,-0.965
9.84,-0.989
9.84,-0.941
9.864,-1.04
9.864,-1.12
9.864,-0.976
9.864,-1.01
9.864,-0.939
9.864,-0.943
9.864,-0.917
9.864,-0.996
9.864,-0.928
9.888,-1.04
9.888,-0.944
9.888,-0.961
9.888,-0.919
9.888,-1.04
9.888,-1.02
9.888,-0.939
9.888,-0.944
9.888,-1
9.912,-1.01
9.912,-0.981
9.912,-1.06
9.912,-1.02
9.912,-0.965
9.912,-1
9.912,-1.02
9.912,-1.03
9.912,-0.985
9.936,-0.965
9.936,-1.01
9.936,-1.03
9.936,-0.884
9.936,-1.02
9.936,-0.965
9.936,-0.935
9.936,-0.99
9.96,-0.99
9.96,-0.955
9.96,-0.952
9.96,-0.95
9.96,-1.02
9.96,-1.07
9.96,-1.01
9.96,-1.08
9.96,-1.05
9.984,-1
9.984,-0.939
9.984,-0.954
9.984,-1.05
9.984,-0.937
9.984,-0.992
9.984,-0.922
9.984,-1.02
10.008,-1.02
10.008,-1
10.008,-0.977
10.008,-1.03
10.008,-1.04
10.008,-0.985
10.008,-0.968
10.008,-0.937
10.008,-1.05
10.032,-0.926
10.032,-1.01
10.032,-0.985
10.032,-0.981
10.032,-0.996
10.032,-0.965
10.032,-0.992
10.032,-0.972
10.032,-0.983
10.056,-0.992
10.056,-1.01
10.056,-1
10.056,-0.906
10.056,-1
10.056,-1.03
10.056,-0.95
10.056,-0.992
10.08,-1.04
10.08,-1.02
10.08,-0.985
10.08,-0.941
10.08,-0.989
10.08,-1.02
10.08,-1.03
10.08,-1.03
10.08,-1.01
10.104,-0.895
10.104,-1
10.104,-0.937
10.104,-1
10.104,-0.961
10.104,-0.946
10.104,-1.01
10.104,-0.996
10.104,-0.961
10.128,-1
10.128,-0.994
10.128,-0.992
10.128,-0.97
10.128,-0.985
10.128,-0.987
10.128,-0.968
10.128,-0.994
10.152,-1.02
10.152,-0.906
10.152,-0.948
10.152,-1
10.152,-1.06
10.152,-1.01
10.152,-1.02
10.152,-1.02
10.152,-0.904
10.176,-0.981
10.176,-1.05
10.176,-1
10.176,-0.994
10.176,-1.03
10.176,-1.02
10.176,-0.965
10.176,-1.03
10.2,-0.97
10.2,-0.996
10.2,-0.904
10.2,-0.919
10.2,-0.967
10.2,-0.952
10.2,-1.07
10.2,-0.961
10.2,-1.02
10.224,-0.891
10.224,-0.992
10.224,-0.93
10.224,-0.974
10.224,-1.02
10.224,-0.985
10.224,-1
10.224,-0.959
10.224,-0.967
10.248,-0.983
10.248,-1.04
10.248,-0.954
10.248,-0.978
10.248,-0.985
10.248,-0.943
10.248,-1.02
10.248,-1.02
10.272,-1.03
10.272,-1.01
10.272,-0.992
10.272,-0.952
10.272,-0.939
10.272,-0.961
10.272,-0.906
10.272,-0.95
10.272,-0.95
10.296,-1.02
10.296,-0.983
10.296,-0.915
10.296,-0.965
10.296,-0.939
10.296,-0.994
10.296,-1.06
10.296,-1.01
10.296,-0.985
10.32,-1.02
10.32,-0.917
10.32,-1
10.32,-1.07
10.32,-1.06
10.32,-0.996
10.32,-0.941
10.32,-0.959
10.344,-0.983
10.344,-1.02
10.344,-0.944
10.344,-0.957
10.344,-1.03
10.344,-0.994
10.344,-1.01
10.344,-0.959
10.344,-0.952
10.368,-0.957
10.368,-1.05
10.368,-0.992
10.368,-0.926
10.368,-0.989
10.368,-1.06
10.368,-0.939
10.368,-0.994
10.368,-1.02
10.392,-0.981
10.392,-0.992
10.392,-0.985
10.392,-1.02
10.392,-1.03
10.392,-0.998
10.392,-0.97
10.392,-1.02
10.416,-0.946
10.416,-0.994
10.416,-0.944
10.416,-0.944
10.416,-0.97
10.416,-1.04
10.416,-0.946
10.416,-1.04
10.416,-1.04
10.44,-0.933
10.44,-0.935
10.44,-1.07
10.44,-0.944
10.44,-0.915
10.44,-0.976
10.44,-1.08
10.44,-1.01
10.44,-0.944
10.464,-1.03
10.464,-0.979
10.464,-1.04
10.464,-1.1
10.464,-1.02
10.464,-0.891
10.464,-0.987
10.464,-0.998
10.488,-1.12
10.488,-1
10.488,-1.06
10.488,-0.952
10.488,-0.926
10.488,-0.946
10.488,-0.952
10.488,-1
10.488,-0.994
10.512,-0.97
10.512,-0.992
10.512,-1.01
10.512,-1.13
10.512,-1.02
10.512,-0.981
10.512,-0.952
10.512,-0.998
10.512,-0.965
10.536,-1.01
10.536,-0.979
10.536,-0.972
10.536,-0.924
10.536,-1
10.536,-0.966
10.536,-0.959
10.536,-1.04
10.56,-0.983
10.56,-0.922
10.56,-0.979
10.56,-1.03
10.56,-1.03
10.56,-1
10.56,-1.02
10.56,-1.03
10.56,-0.998
10.584,-1.04
10.584,-1.02
10.584,-0.948
10.584,-0.928
10.584,-0.979
10.584,-1.01
10.584,-0.965
10.584,-1.01
10.608,-0.989
10.608,-0.974
10.608,-0.994
10.608,-1.01
10.608,-0.941
10.608,-1.09
10.608,-0.979
10.608,-0.965
10.608,-0.974
10.632,-0.987
10.632,-1.03
10.632,-0.948
10.632,-1.04
10.632,-0.972
10.632,-0.963
10.632,-1.01
10.632,-0.974
10.632,-1.01
10.656,-1.03
10.656,-0.917
10.656,-0.957
10.656,-0.963
10.656,-0.961
10.656,-0.926
10.656,-0.97
10.656,-1.02
10.68,-1.05
10.68,-0.987
10.68,-1.04
10.68,-1.04
10.68,-0.944
10.68,-1.01
10.68,-0.972
10.68,-1.03
10.68,-0.948
10.704,-0.974
10.704,-1
10.704,-0.97
10.704,-0.957
10.704,-1.01
10.704,-1.01
10.704,-0.926
10.704,-0.95
10.704,-0.935
10.728,-1.06
10.728,-1.07
10.728,-0.935
10.728,-1.03
10.728,-0.941
10.728,-1.06
10.728,-1
10.728,-0.983
10.752,-0.963
10.752,-0.956
10.752,-0.941
10.752,-1
10.752,-1
10.752,-0.967
10.752,-1.01
10.752,-0.97
10.752,-0.924
10.776,-1.07
10.776,-1.05
10.776,-0.899
10.776,-1
10.776,-0.974
10.776,-0.954
10.776,-1.01
10.776,-1.03
10.8,-1.01
10.8,-0.873
10.8,-0.992
10.8,-1.01
10.8,-1.03
10.8,-0.989
10.8,-0.996
10.8,-1.06
10.8,-1
10.824,-1
10.824,-1.03
10.824,-0.985
10.824,-0.948
10.824,-0.911
10.824,-0.965
10.824,-1.06
10.824,-0.937
10.824,-1.02
10.848,-1.09
10.848,-0.919
10.848,-0.961
10.848,-0.935
10.848,-1.06
10.848,-1.07
10.848,-0.985
10.848,-1.01
10.872,-1.01
10.872,-0.998
10.872,-1.01
10.872,-1.04
10.872,-0.972
10.872,-1.02
10.872,-0.948
10.872,-1.02
10.872,-1.02
10.896,-0.948
10.896,-0.981
10.896,-0.965
10.896,-0.987
10.896,-0.985
10.896,-0.941
10.896,-0.965
10.896,-1.03
10.896,-1.04
10.92,-0.961
10.92,-1.02
10.92,-1.02
10.92,-0.924
10.92,-0.959
10.92,-0.967
10.92,-0.959
10.92,-1
10.944,-0.956
10.944,-0.972
10.944,-1.08
10.944,-1.02
10.944,-1.02
10.944,-0.994
10.944,-0.965
10.944,-0.963
10.944,-0.954
10.968,-0.956
10.968,-0.989
10.968,-0.976
10.968,-0.935
10.968,-0.935
10.968,-0.945
10.968,-0.994
10.968,-0.976
10.968,-1.06
10.992,-1.04
10.992,-0.987
10.992,-0.98
10.992,-0.98
10.992,-0.947
10.992,-0.943
10.992,-1.01
10.992,-0.932
11.016,-0.965
11.016,-0.925
11.016,-0.928
11.016,-0.976
11.016,-0.932
11.016,-0.978
11.016,-1.01
11.016,-1
11.016,-0.989
11.04,-0.939
11.04,-0.926
11.04,-0.943
11.04,-0.974
11.04,-1
11.04,-0.965
11.04,-0.991
11.04,-1
11.04,-0.884
11.064,-1
11.064,-0.934
11.064,-1.03
11.064,-1.02
11.064,-0.846
11.064,-1.02
11.064,-0.982
11.064,-1.01
11.088,-1.02
11.088,-0.961
11.088,-1
11.088,-0.972
11.088,-0.906
11.088,-1
11.088,-0.991
11.088,-0.93
11.088,-0.958
11.112,-0.998
11.112,-0.998
11.112,-0.993
11.112,-0.938
11.112,-0.965
11.112,-1.02
11.112,-1.02
11.112,-0.969
11.136,-1
11.136,-1.01
11.136,-0.982
11.136,-1.02
11.136,-0.967
11.136,-1
11.136,-1.02
11.136,-1.03
11.136,-0.989
11.16,-1.01
11.16,-1.01
11.16,-0.991
11.16,-0.986
11.16,-1.03
11.16,-0.965
11.16,-0.952
11.16,-0.976
11.16,-0.954
11.184,-0.936
11.184,-0.989
11.184,-1.02
11.184,-1.02
11.184,-0.941
11.184,-0.949
11.184,-0.967
11.184,-0.993
11.208,-1.03
11.208,-1.1
11.208,-1.01
11.208,-0.991
11.208,-0.971
11.208,-0.978
11.208,-0.949
11.208,-0.993
11.208,-1.05
11.232,-1.06
11.232,-0.945
11.232,-1.04
11.232,-1.01
11.232,-1.04
11.232,-1.01
11.232,-1.05
11.232,-0.936
11.232,-1.01
11.256,-0.998
11.256,-0.998
11.256,-1.04
11.256,-0.962
11.256,-0.976
11.256,-0.963
11.256,-1.03
11.256,-0.932
11.28,-1.05
11.28,-0.947
11.28,-0.941
11.28,-0.914
11.28,-1.06
11.28,-0.995
11.28,-0.995
11.28,-1.01
11.28,-1.02
11.304,-0.969
11.304,-1
11.304,-0.996
11.304,-0.978
11.304,-0.93
11.304,-0.936
11.304,-0.954
11.304,-1.03
11.304,-0.987
11.328,-0.989
11.328,-0.972
11.328,-1.06
11.328,-1
11.328,-0.982
11.328,-1.01
11.328,-0.888
11.328,-0.921
11.352,-1.02
11.352,-1.04
11.352,-0.952
11.352,-0.954
11.352,-1.02
11.352,-0.941
11.352,-1.01
11.352,-0.934
11.352,-0.936
11.376,-0.947
11.376,-0.932
11.376,-0.954
11.376,-0.987
11.376,-0.965
11.376,-0.982
11.376,-0.971
11.376,-1.07
11.376,-0.958
11.4,-0.987
11.4,-0.892
11.4,-0.943
11.4,-0.996
11.4,-1.07
11.4,-1
11.4,-0.958
11.4,-1.05
11.424,-0.969
11.424,-1
11.424,-0.978
11.424,-1.05
11.424,-1
11.424,-0.958
11.424,-1.04
11.424,-0.993
11.424,-1.02
11.448,-0.996
11.448,-1.02
11.448,-1.04
11.448,-1.05
11.448,-1.02
11.448,-1.02
11.448,-0.978
11.448,-1.08
11.472,-1.04
11.472,-0.985
11.472,-0.937
11.472,-0.998
11.472,-1.01
11.472,-0.972
11.472,-0.959
11.472,-1.01
11.472,-0.963
11.496,-0.991
11.496,-0.987
11.496,-0.974
11.496,-1
11.496,-1.02
11.496,-1.02
11.496,-1.03
11.496,-0.943
11.496,-0.939
11.52,-0.934
11.52,-0.97
11.52,-0.91
11.52,-0.97
11.52,-0.978
11.52,-1.03
11.52,-1.02
11.52,-0.994
11.544,-0.91
11.544,-1.02
11.544,-0.945
11.544,-0.967
11.544,-1.03
11.544,-0.996
11.544,-0.974
11.544,-0.998
11.544,-0.98
11.568,-0.987
11.568,-1.09
11.568,-0.95
11.568,-1
11.568,-0.952
11.568,-0.956
11.568,-1.02
11.568,-0.908
11.568,-0.943
11.592,-0.919
11.592,-0.991
11.592,-1.05
11.592,-0.967
11.592,-0.937
11.592,-0.958
11.592,-1.06
11.592,-0.993
11.616,-0.921
11.616,-1.05
11.616,-1.03
11.616,-0.965
11.616,-0.934
11.616,-0.981
11.616,-1
11.616,-1.02
11.616,-0.989
11.64,-1.01
11.64,-0.998
11.64,-0.926
11.64,-0.985
11.64,-0.935
11.64,-0.95
11.64,-1.02
11.64,-0.932
11.664,-1.01
11.664,-0.985
11.664,-0.982
11.664,-0.983
11.664,-1.02
11.664,-0.954
11.664,-1.01
11.664,-0.985
11.664,-0.978
11.688,-1.02
11.688,-1.01
11.688,-1.06
11.688,-0.991
11.688,-0.908
11.688,-0.959
11.688,-1
11.688,-1.04
11.688,-0.956
11.712,-0.972
11.712,-1.01
11.712,-0.996
11.712,-1.05
11.712,-1.01
11.712,-1.03
11.712,-0.961
11.712,-0.974
11.736,-0.952
11.736,-1.02
11.736,-0.965
11.736,-0.965
11.736,-0.948
11.736,-0.978
11.736,-0.978
11.736,-0.998
11.736,-1.03
11.76,-1.07
11.76,-0.932
11.76,-1.02
11.76,-0.982
11.76,-0.954
11.76,-0.993
11.76,-0.967
11.76,-0.996
11.76,-0.985
11.784,-1.05
11.784,-0.941
11.784,-1.03
11.784,-0.982
11.784,-0.954
11.784,-0.908
11.784,-0.963
11.784,-0.93
11.808,-1.03
11.808,-1
11.808,-0.976
11.808,-1.03
11.808,-1.03
11.808,-0.971
11.808,-0.93
11.808,-0.989
11.808,-0.93
11.832,-0.921
11.832,-0.941
11.832,-1.03
11.832,-1.05
11.832,-1.04
11.832,-1.01
11.832,-0.947
11.832,-0.939
11.832,-1.01
11.856,-0.952
11.856,-1.01
11.856,-1.01
11.856,-0.967
11.856,-0.952
11.856,-0.967
11.856,-0.943
11.856,-1.06
11.88,-0.987
11.88,-1.05
11.88,-1.02
11.88,-0.972
11.88,-0.96
11.88,-1.01
11.88,-1.07
11.88,-0.993
11.88,-1.01
11.904,-0.984
11.904,-0.947
11.904,-0.941
11.904,-1.09
11.904,-1.03
11.904,-1.04
11.904,-0.936
11.904,-0.987
11.904,-1.07
11.928,-0.98
11.928,-0.916
11.928,-1.03
11.928,-1
11.928,-0.954
11.928,-0.987
11.928,-1.03
11.928,-1.01
11.952,-0.978
11.952,-1.01
11.952,-0.958
11.952,-1.02
11.952,-0.951
11.952,-1
11.952,-0.936
11.952,-0.998
11.952,-0.985
11.976,-0.967
11.976,-0.991
11.976,-0.976
11.976,-0.952
11.976,-0.991
11.976,-0.936
11.976,-1
11.976,-0.941
11.976,-0.998
12,-1
12,-1.02
12,-0.949
12,-1.01
12,-1.01
12,-0.998
12,-1.01
12,-1.09
12.024,-1.05
12.024,-0.98
12.024,-0.976
12.024,-0.976
12.024,-0.973
12.024,-1
12.024,-1.02
12.024,-0.958
12.024,-0.936
12.048,-0.993
12.048,-0.98
12.048,-0.914
12.048,-0.984
12.048,-1.04
12.048,-0.962
12.048,-1.01
12.048,-0.96
12.072,-1.01
12.072,-0.973
12.072,-0.921
12.072,-1
12.072,-1.03
12.072,-1.01
12.072,-1.09
12.072,-0.943
12.072,-0.976
12.096,-0.965
12.096,-1.02
12.096,-1
12.096,-0.954
12.096,-0.98
12.096,-0.96
12.096,-0.98
12.096,-1.05
12.096,-0.976
12.12,-0.973
12.12,-1.04
12.12,-0.958
12.12,-0.985
12.12,-0.991
12.12,-0.993
12.12,-0.991
12.12,-0.947
12.144,-0.991
12.144,-1
12.144,-0.938
12.144,-1
12.144,-0.927
12.144,-1.04
12.144,-0.986
12.144,-1.01
12.144,-0.945
12.168,-1.03
12.168,-1.06
12.168,-0.894
12.168,-1.02
12.168,-0.954
12.168,-1
12.168,-1
12.168,-1.01
12.168,-1
12.192,-1.01
12.192,-0.964
12.192,-0.969
12.192,-0.971
12.192,-1.02
12.192,-0.921
12.192,-0.997
12.192,-0.958
12.216,-0.979
12.216,-0.94
12.216,-1.01
12.216,-1.02
12.216,-0.993
12.216,-0.965
12.216,-0.973
12.216,-0.993
12.216,-1.01
12.24,-0.993
12.24,-0.989
12.24,-0.973
12.24,-0.96
12.24,-0.997
12.24,-0.978
12.24,-1.1
12.24,-0.885
12.264,-0.969
12.264,-1.01
12.264,-1.05
12.264,-0.929
12.264,-0.964
12.264,-0.988
12.264,-0.967
12.264,-0.971
12.264,-0.989
12.288,-0.956
12.288,-0.874
12.288,-0.997
12.288,-0.971
12.288,-1.04
12.288,-0.989
12.288,-0.98
12.288,-1
12.288,-1.08
12.312,-0.991
12.312,-0.938
12.312,-1
12.312,-0.975
12.312,-0.932
12.312,-0.993
12.312,-0.949
12.312,-0.918
12.312,-0.96
12.336,-0.936
12.336,-1.05
12.336,-0.94
12.336,-0.975
12.336,-1
12.336,-1.06
12.336,-0.956
12.336,-0.907
12.36,-0.991
12.36,-1.04
12.36,-0.933
12.36,-1
12.36,-0.951
12.36,-1.04
12.36,-1.01
12.36,-0.896
12.36,-0.971
12.384,-1.01
12.384,-0.934
12.384,-1
12.384,-0.991
12.384,-0.978
12.384,-1.08
12.384,-0.988
12.384,-0.973
12.408,-0.975
12.408,-0.944
12.408,-1.04
12.408,-1.04
12.408,-0.951
12.408,-1.09
12.408,-1.02
12.408,-0.905
12.408,-0.995
12.432,-1.03
12.432,-0.962
12.432,-0.988
12.432,-1.06
12.432,-0.927
12.432,-0.94
12.432,-1.01
12.432,-0.975
12.432,-1.03
12.456,-0.98
12.456,-0.958
12.456,-0.973
12.456,-0.993
12.456,-1.03
12.456,-0.982
12.456,-0.947
12.456,-1.03
12.48,-0.978
12.48,-0.958
12.48,-1
12.48,-0.953
12.48,-0.988
12.48,-1.02
12.48,-0.956
12.48,-0.969
12.48,-0.975
12.504,-0.953
12.504,-1.04
12.504,-1.05
12.504,-0.922
12.504,-0.995
12.504,-1.03
12.504,-1.05
12.504,-0.929
12.504,-1
12.528,-0.927
12.528,-1
12.528,-0.997
12.528,-0.962
12.528,-1.08
12.528,-1.02
12.528,-1.01
12.528,-1.02
12.552,-1.05
12.552,-0.982
12.552,-0.984
12.552,-1.02
12.552,-1.03
12.552,-0.918
12.552,-0.958
12.552,-0.942
12.552,-0.991
12.576,-1.07
12.576,-1.03
12.576,-1.03
12.576,-0.931
12.576,-1.06
12.576,-0.999
12.576,-1.04
12.576,-0.964
12.576,-0.969
12.6,-0.981
12.6,-0.962
12.6,-0.977
12.6,-0.951
12.6,-1.07
12.6,-1.01
12.6,-0.97
12.6,-0.891
12.624,-0.964
12.624,-0.975
12.624,-1.05
12.624,-0.94
12.624,-0.99
12.624,-0.968
12.624,-1.04
12.624,-0.984
12.624,-0.981
12.648,-1.01
12.648,-1.01
12.648,-0.953
12.648,-1.01
12.648,-1.01
12.648,-1
12.648,-0.942
12.648,-0.997
12.672,-0.975
12.672,-1.05
12.672,-0.957
12.672,-1.07
12.672,-1.05
12.672,-1.01
12.672,-1.02
12.672,-0.935
12.672,-1.03
12.696,-0.92
12.696,-1.01
12.696,-0.992
12.696,-1.04
12.696,-1.01
12.696,-1.01
12.696,-1.03
12.696,-1.01
12.696,-1.06
12.72,-0.861
12.72,-1.02
12.72,-0.885
12.72,-1.03
12.72,-0.971
12.72,-0.988
12.72,-0.938
12.72,-1.06
12.744,-0.931
12.744,-0.968
12.744,-1.03
12.744,-1.04
12.744,-1.02
12.744,-1.02
12.744,-1.05
12.744,-0.97
12.744,-0.933
12.768,-1.02
12.768,-1.02
12.768,-1.06
12.768,-0.953
12.768,-1.01
12.768,-1.05
12.768,-1.01
12.768,-0.973
12.768,-1.02
12.792,-0.971
12.792,-1.03
12.792,-0.916
12.792,-0.94
12.792,-1.04
12.792,-0.975
12.792,-0.979
12.792,-0.922
12.816,-1.01
12.816,-1.05
12.816,-0.9
12.816,-0.953
12.816,-1.02
12.816,-0.964
12.816,-0.962
12.816,-0.99
12.816,-0.992
12.84,-0.995
12.84,-1.05
12.84,-0.988
12.84,-0.966
12.84,-1.02
12.84,-1.04
12.84,-0.944
12.84,-1.08
12.864,-0.914
12.864,-0.936
12.864,-1
12.864,-0.997
12.864,-1.05
12.864,-1
12.864,-0.997
12.864,-1
12.864,-0.999
12.888,-0.98
12.888,-1.03
12.888,-0.931
12.888,-0.986
12.888,-1.01
12.888,-0.986
12.888,-0.911
12.888,-1.05
12.888,-1.05
12.912,-0.969
12.912,-0.999
12.912,-0.988
12.912,-1.01
12.912,-0.979
12.912,-0.979
12.912,-0.997
12.912,-1.02
12.912,-0.997
12.936,-0.964
12.936,-1.01
12.936,-1.02
12.936,-1
12.936,-0.99
12.936,-1.05
12.936,-1.05
12.936,-0.953
12.96,-1.03
12.96,-1.05
12.96,-0.999
12.96,-1.01
12.96,-1.03
12.96,-1.02
12.96,-0.931
12.96,-1.02
12.96,-0.971
12.984,-0.942
12.984,-1
12.984,-0.898
12.984,-0.949
12.984,-0.949
12.984,-0.971
12.984,-1.01
12.984,-0.997
13.008,-0.916
13.008,-0.988
13.008,-1.01
13.008,-0.986
13.008,-0.999
13.008,-1.01
13.008,-0.999
13.008,-0.971
13.008,-0.894
13.032,-1.01
13.032,-0.973
13.032,-0.966
13.032,-0.991
13.032,-0.931
13.032,-0.953
13.032,-0.966
13.032,-0.993
13.032,-1.07
13.056,-0.964
13.056,-1.03
13.056,-0.951
13.056,-1.05
13.056,-1.01
13.056,-1.03
