time.hours,oxygen
13.056,-1.01
13.056,-0.962
13.08,-0.973
13.08,-1.03
13.08,-0.977
13.08,-0.97
13.08,-1.02
13.08,-1.02
13.08,-0.988
13.08,-1.02
13.08,-1.02
13.104,-0.984
13.104,-1.03
13.104,-0.957
13.104,-0.955
13.104,-0.966
13.104,-1.05
13.104,-0.942
13.104,-1.03
13.104,-1.04
13.128,-1.03
13.128,-0.962
13.128,-0.979
13.128,-1.02
13.128,-1
13.128,-0.992
13.128,-1.03
13.128,-1.01
13.152,-0.929
13.152,-0.968
13.152,-1.01
13.152,-1.03
13.152,-0.944
13.152,-1.01
13.152,-1
13.152,-0.931
13.152,-0.911
13.176,-0.946
13.176,-1.02
13.176,-1.03
13.176,-0.966
13.176,-0.995
13.176,-0.951
13.176,-1.02
13.176,-1.01
13.2,-0.951
13.2,-0.962
13.2,-1.1
13.2,-0.99
13.2,-0.984
13.2,-0.962
13.2,-0.917
13.2,-1.06
13.2,-0.988
13.224,-0.992
13.224,-1.05
13.224,-1.02
13.224,-1.01
13.224,-1.07
13.224,-0.953
13.224,-1.02
13.224,-0.95
13.224,-1
13.248,-0.992
13.248,-0.997
13.248,-1.04
13.248,-1
13.248,-0.953
13.248,-1.05
13.248,-0.999
13.248,-0.97
13.272,-0.981
13.272,-0.996
13.272,-0.986
13.272,-1.01
13.272,-1.02
13.272,-0.983
13.272,-0.915
13.272,-1.05
13.272,-0.957
13.296,-0.997
13.296,-1
13.296,-1
13.296,-0.902
13.296,-0.981
13.296,-0.999
13.296,-1
13.296,-0.99
13.296,-1.02
13.32,-1.03
13.32,-0.981
13.32,-1.02
13.32,-0.986
13.32,-1.01
13.32,-0.964
13.32,-1.03
13.32,-1.01
13.344,-0.952
13.344,-0.99
13.344,-0.97
13.344,-1.01
13.344,-1.01
13.344,-0.97
13.344,-0.948
13.344,-1.02
13.344,-0.985
13.368,-0.913
13.368,-0.93
13.368,-1.11
13.368,-0.992
13.368,-0.981
13.368,-0.959
13.368,-0.998
13.368,-1.02
13.368,-0.948
13.392,-0.996
13.392,-1.01
13.392,-0.981
13.392,-1.02
13.392,-0.946
13.392,-0.968
13.392,-0.983
13.392,-1.02
13.416,-0.957
13.416,-0.886
13.416,-0.968
13.416,-0.935
13.416,-1.05
13.416,-0.939
13.416,-0.968
13.416,-1.04
13.416,-1.01
13.44,-0.981
13.44,-1
13.44,-0.99
13.44,-1.01
13.44,-0.961
13.44,-0.999
13.44,-0.985
13.44,-1.01
13.44,-0.948
13.464,-0.941
13.464,-1.06
13.464,-0.967
13.464,-1.03
13.464,-1.06
13.464,-1.01
13.464,-0.922
13.464,-1
13.488,-0.996
13.488,-1.03
13.488,-0.99
13.488,-1.01
13.488,-1.01
13.488,-0.987
13.488,-1
13.488,-0.943
13.488,-0.987
13.512,-0.954
13.512,-0.994
13.512,-0.972
13.512,-0.937
13.512,-1.03
13.512,-1.01
13.512,-1
13.512,-0.967
13.512,-0.939
13.536,-1.01
13.536,-1.01
13.536,-0.926
13.536,-0.937
13.536,-0.976
13.536,-1.06
13.536,-1.01
13.536,-0.959
13.56,-0.904
13.56,-0.992
13.56,-0.961
13.56,-0.967
13.56,-0.972
13.56,-1.01
13.56,-0.956
13.56,-0.963
13.56,-1.01
13.584,-1.05
13.584,-1.02
13.584,-1
13.584,-0.952
13.584,-0.924
13.584,-0.985
13.584,-0.99
13.584,-1
13.608,-1.07
13.608,-0.994
13.608,-1.09
13.608,-1
13.608,-1
13.608,-1
13.608,-0.99
13.608,-0.972
13.608,-0.987
13.632,-1.01
13.632,-1.09
13.632,-1.03
13.632,-0.961
13.632,-0.897
13.632,-0.974
13.632,-0.943
13.632,-0.983
13.632,-1.01
13.656,-1.03
13.656,-0.965
13.656,-1.02
13.656,-0.912
13.656,-1.05
13.656,-0.945
13.656,-0.923
13.656,-0.943
13.68,-1.02
13.68,-0.976
13.68,-0.952
13.68,-0.905
13.68,-0.974
13.68,-1
13.68,-0.992
13.68,-1.01
13.68,-1.03
13.704,-1
13.704,-1.01
13.704,-0.98
13.704,-1.03
13.704,-1
13.704,-1.01
13.704,-1.02
13.704,-0.985
13.704,-1.02
13.728,-1.05
13.728,-1
13.728,-0.987
13.728,-0.996
13.728,-1.02
13.728,-1.02
13.728,-0.912
13.728,-1.05
13.752,-0.967
13.752,-0.967
13.752,-1.01
13.752,-0.989
13.752,-1.03
13.752,-0.965
13.752,-1.02
13.752,-0.991
13.752,-0.994
13.776,-0.989
13.776,-0.991
13.776,-1
13.776,-1.01
13.776,-1.03
13.776,-1.02
13.776,-1.02
13.776,-1
13.8,-0.974
13.8,-0.923
13.8,-1.07
13.8,-1
13.8,-1.01
13.8,-1.01
13.8,-0.998
13.8,-1.04
13.8,-1.05
13.824,-0.956
13.824,-1.01
13.824,-0.963
13.824,-0.93
13.824,-0.978
13.824,-0.965
13.824,-0.965
13.824,-1.06
13.824,-1.04
13.848,-1.01
13.848,-1.05
13.848,-0.982
13.848,-0.947
13.848,-0.978
13.848,-0.885
13.848,-1.01
13.848,-1.02
13.872,-0.989
13.872,-0.934
13.872,-1.03
13.872,-1.03
13.872,-0.943
13.872,-1.03
13.872,-1
13.872,-0.987
13.872,-0.947
13.896,-1
13.896,-0.952
13.896,-1
13.896,-1.01
13.896,-1.03
13.896,-1.01
13.896,-0.993
13.896,-0.986
13.896,-0.993
13.92,-1.02
13.92,-0.993
13.92,-1.03
13.92,-0.924
13.92,-0.947
13.92,-0.995
13.92,-0.962
13.92,-1.08
13.944,-0.949
13.944,-0.934
13.944,-1.07
13.944,-1.05
13.944,-1.07
13.944,-0.938
13.944,-1.06
13.944,-1.03
13.944,-0.947
13.968,-0.987
13.968,-0.96
13.968,-0.947
13.968,-1.03
13.968,-1.03
13.968,-0.967
13.968,-0.975
13.968,-0.98
13.968,-0.901
13.992,-0.958
13.992,-1.01
13.992,-1.04
13.992,-1.01
13.992,-1.02
13.992,-0.993
13.992,-0.936
13.992,-1.01
14.016,-1.04
14.016,-1.02
14.016,-0.945
14.016,-0.971
14.016,-0.995
14.016,-0.975
14.016,-0.989
14.016,-1.03
14.016,-1.05
14.04,-1.01
14.04,-1
14.04,-0.991
14.04,-0.949
14.04,-0.945
14.04,-0.942
14.04,-0.971
14.04,-0.96
14.04,-0.995
14.064,-0.995
14.064,-0.94
14.064,-1.03
14.064,-1.03
14.064,-0.986
14.064,-1.02
14.064,-0.976
14.064,-1.02
14.088,-1.05
14.088,-0.986
14.088,-0.949
14.088,-1.01
14.088,-0.936
14.088,-1.05
14.088,-0.966
14.088,-0.96
14.088,-0.982
14.112,-0.949
14.112,-0.993
14.112,-0.989
14.112,-0.947
14.112,-1.11
14.112,-0.978
14.112,-1.04
14.112,-0.995
14.136,-0.98
14.136,-1.01
14.136,-0.989
14.136,-0.997
14.136,-0.964
14.136,-0.975
14.136,-1.02
14.136,-0.989
14.136,-0.995
14.16,-1.02
14.16,-0.958
14.16,-0.96
14.16,-1.07
14.16,-0.991
14.16,-0.962
14.16,-0.997
14.16,-1.05
14.16,-1.02
14.184,-1.06
14.184,-1.08
14.184,-0.978
14.184,-0.995
14.184,-1.03
14.184,-0.976
14.184,-0.971
14.184,-1.03
14.208,-1.03
14.208,-1.03
14.208,-0.973
14.208,-1.01
14.208,-1.08
14.208,-0.953
14.208,-1.01
14.208,-0.982
14.208,-0.986
14.232,-1.03
14.232,-0.973
14.232,-0.986
14.232,-1.03
14.232,-1.04
14.232,-1.01
14.232,-1
14.232,-0.984
14.232,-0.971
14.256,-1.04
14.256,-1
14.256,-0.984
14.256,-0.933
14.256,-0.958
14.256,-0.958
14.256,-0.995
14.256,-0.967
14.28,-0.973
14.28,-0.949
14.28,-0.938
14.28,-1.03
14.28,-1.04
14.28,-0.973
14.28,-1.01
14.28,-0.951
14.28,-1
14.304,-1.01
14.304,-0.984
14.304,-1.01
14.304,-0.997
14.304,-0.949
14.304,-0.927
14.304,-0.964
14.304,-1
14.304,-0.984
14.328,-0.991
14.328,-1.04
14.328,-0.936
14.328,-1.03
14.328,-0.942
14.328,-0.927
14.328,-1
14.328,-0.943
14.352,-0.962
14.352,-1.02
14.352,-1.01
14.352,-1.04
14.352,-1.02
14.352,-1.03
14.352,-0.998
14.352,-0.993
14.352,-1
14.376,-1.02
14.376,-0.94
14.376,-1.03
14.376,-1.01
14.376,-0.932
14.376,-0.984
14.376,-0.936
14.376,-0.947
14.376,-1.03
14.4,-0.989
14.4,-0.967
14.4,-1.02
14.4,-0.94
14.4,-1.03
14.4,-1.05
14.4,-1.02
14.4,-1
14.424,-0.982
14.424,-0.943
14.424,-0.958
14.424,-0.965
14.424,-0.982
14.424,-1.02
14.424,-1.04
14.424,-0.936
14.424,-0.991
14.448,-0.969
14.448,-0.98
14.448,-0.985
14.448,-1.02
14.448,-1
14.448,-0.947
14.448,-0.943
14.448,-1.02
14.472,-0.956
14.472,-0.927
14.472,-0.903
14.472,-0.991
14.472,-0.951
14.472,-0.94
14.472,-0.978
14.472,-0.963
14.472,-0.993
14.496,-0.969
14.496,-1.07
14.496,-1.03
14.496,-0.947
14.496,-0.956
14.496,-0.98
14.496,-0.985
14.496,-0.941
14.496,-1.04
14.52,-0.978
14.52,-0.932
14.52,-1.05
14.52,-1
14.52,-0.952
14.52,-1
14.52,-0.969
14.52,-0.925
14.544,-0.978
14.544,-0.96
14.544,-1.08
14.544,-0.993
14.544,-0.985
14.544,-0.976
14.544,-0.978
14.544,-0.991
14.544,-1.01
14.568,-1.01
14.568,-1.02
14.568,-0.956
14.568,-0.978
14.568,-1.06
14.568,-1.04
14.568,-0.916
14.568,-1.06
14.568,-0.998
14.592,-0.949
14.592,-1.04
14.592,-0.958
14.592,-1.01
14.592,-1.06
14.592,-0.998
14.592,-1
14.592,-0.976
14.616,-0.994
14.616,-0.991
14.616,-1.02
14.616,-0.961
14.616,-0.998
14.616,-0.961
14.616,-1.03
14.616,-1.02
14.616,-1
14.64,-0.945
14.64,-0.943
14.64,-0.991
14.64,-0.96
14.64,-1.04
14.64,-0.98
14.64,-0.907
14.64,-1.04
14.664,-1.08
14.664,-0.983
14.664,-0.958
14.664,-1.01
14.664,-0.982
14.664,-1.01
14.664,-0.941
14.664,-0.998
14.664,-0.969
14.688,-0.989
14.688,-0.991
14.688,-0.963
14.688,-1.04
14.688,-0.972
14.688,-0.945
14.688,-0.98
14.688,-1
14.688,-1.03
14.712,-1
14.712,-0.994
14.712,-0.941
14.712,-0.989
14.712,-1
14.712,-0.892
14.712,-0.974
14.712,-1.03
14.736,-0.961
14.736,-1
14.736,-0.91
14.736,-1.01
14.736,-1.02
14.736,-0.923
14.736,-0.96
14.736,-0.978
14.736,-0.934
14.76,-0.991
14.76,-1.02
14.76,-0.972
14.76,-1
14.76,-0.895
14.76,-1.08
14.76,-1.01
14.76,-1.05
14.76,-0.972
14.784,-0.961
14.784,-0.98
14.784,-1
14.784,-0.952
14.784,-1.02
14.784,-1.02
14.784,-0.943
14.784,-0.908
14.808,-0.998
14.808,-1.03
14.808,-0.916
14.808,-0.93
14.808,-0.994
14.808,-1.07
14.808,-1.02
14.808,-0.95
14.808,-0.862
14.832,-0.985
14.832,-0.987
14.832,-0.958
14.832,-1.04
14.832,-1.06
14.832,-0.976
14.832,-0.943
14.832,-0.965
14.832,-0.985
14.856,-0.989
14.856,-0.969
14.856,-1.02
14.856,-1.01
14.856,-1.01
14.856,-1.01
14.856,-0.965
14.856,-0.976
14.88,-1.03
14.88,-1
14.88,-1.05
14.88,-1.01
14.88,-0.998
14.88,-1.03
14.88,-1.01
14.88,-0.952
14.88,-0.945
14.904,-1.03
14.904,-0.954
14.904,-1.03
14.904,-1
14.904,-1.03
14.904,-0.994
14.904,-0.952
14.904,-0.934
14.904,-0.949
14.928,-1.05
14.928,-0.961
14.928,-0.974
14.928,-0.991
14.928,-1.1
14.928,-1
14.928,-0.98
14.928,-1.02
14.952,-0.978
14.952,-0.985
14.952,-1.01
14.952,-0.996
14.952,-0.972
14.952,-0.987
14.952,-0.954
14.952,-1.03
14.952,-0.947
14.976,-1.01
14.976,-1
14.976,-1.03
14.976,-1.08
14.976,-0.976
14.976,-1.03
14.976,-1
14.976,-0.972
14.976,-0.989
15,-0.921
15,-1.03
15,-1.01
15,-1
15,-0.98
15,-1
15,-0.994
15,-0.954
15.024,-1.02
15.024,-0.921
15.024,-1.07
15.024,-0.95
15.024,-0.919
15.024,-0.996
15.024,-0.98
15.024,-0.934
15.024,-0.967
15.048,-0.976
15.048,-1.05
15.048,-1.05
15.048,-0.985
15.048,-0.949
15.048,-0.963
15.048,-0.967
15.048,-1.02
15.072,-0.989
15.072,-1.01
15.072,-0.996
15.072,-0.967
15.072,-1.05
15.072,-0.956
15.072,-0.978
15.072,-1
15.072,-0.998
15.096,-0.989
15.096,-0.978
15.096,-0.983
15.096,-0.985
15.096,-0.994
15.096,-0.98
15.096,-1.06
15.096,-1.13
15.096,-1.01
15.12,-0.917
15.12,-0.954
15.12,-0.926
15.12,-1.01
15.12,-0.974
15.12,-0.994
15.12,-0.991
15.12,-1.09
15.144,-1.05
15.144,-0.958
15.144,-0.965
15.144,-1.03
15.144,-1.01
15.144,-1.07
15.144,-1.01
15.144,-0.996
15.144,-0.971
15.168,-1.01
15.168,-1.03
15.168,-0.998
15.168,-1.05
15.168,-0.967
15.168,-0.994
15.168,-1
15.168,-1.01
15.168,-1.03
15.192,-1.01
15.192,-0.985
15.192,-1.04
15.192,-1.02
15.192,-0.974
15.192,-1.06
15.192,-0.961
15.192,-1.04
15.216,-0.98
15.216,-0.985
15.216,-1.02
15.216,-0.967
15.216,-1.06
15.216,-0.897
15.216,-1.05
15.216,-1
15.216,-1.02
15.24,-1.02
15.24,-1.01
15.24,-0.945
15.24,-0.939
15.24,-1
15.24,-1
15.24,-1.01
15.24,-1.07
15.264,-0.963
15.264,-1.04
15.264,-0.983
15.264,-0.95
15.264,-0.978
15.264,-0.98
15.264,-0.994
15.264,-1.01
15.264,-0.949
15.288,-0.991
15.288,-0.965
15.288,-1.01
15.288,-0.952
15.288,-0.996
15.288,-0.965
15.288,-0.965
15.288,-1.02
15.288,-1.06
15.312,-1
15.312,-1.04
15.312,-1.03
15.312,-0.947
15.312,-1
15.312,-1.05
15.312,-1.09
15.312,-0.96
15.312,-1.03
15.336,-1.04
15.336,-0.98
15.336,-1.09
15.336,-1.05
15.336,-0.98
15.336,-0.963
15.336,-0.914
15.336,-0.969
15.36,-1.01
15.36,-0.978
15.36,-1.03
15.36,-0.983
15.36,-1.04
15.36,-1.06
15.36,-1.04
15.36,-0.954
15.36,-0.949
15.384,-1.03
15.384,-0.993
15.384,-1.02
15.384,-0.996
15.384,-1.03
15.384,-0.927
15.384,-0.974
15.384,-1.01
15.408,-0.998
15.408,-1.02
15.408,-0.974
15.408,-1
15.408,-1.02
15.408,-0.978
15.408,-0.96
15.408,-0.945
15.408,-1.03
15.432,-1.02
15.432,-0.996
15.432,-0.947
15.432,-0.976
15.432,-0.983
15.432,-0.976
15.432,-1.01
15.432,-1.06
15.432,-1.04
15.456,-0.993
15.456,-0.958
15.456,-0.974
15.456,-1.01
15.456,-1.03
15.456,-1.02
15.456,-1.02
15.456,-0.98
15.48,-1
15.48,-1.03
15.48,-0.914
15.48,-0.978
15.48,-0.978
15.48,-1.02
15.48,-0.952
15.48,-0.929
15.48,-1.05
15.504,-1.02
15.504,-1.03
15.504,-0.965
15.504,-0.905
15.504,-0.985
15.504,-0.965
15.504,-1.04
15.504,-0.938
15.504,-0.963
15.528,-1.03
15.528,-0.989
15.528,-0.952
15.528,-0.974
15.528,-1.04
15.528,-0.914
15.528,-0.965
15.528,-1.02
15.552,-1.04
15.552,-1.01
15.552,-1.02
15.552,-0.996
15.552,-0.982
15.552,-0.96
15.552,-1.02
15.552,-1.08
15.552,-1.04
15.576,-0.994
15.576,-0.925
15.576,-1.04
15.576,-1.08
15.576,-0.974
15.576,-0.993
15.576,-0.905
15.576,-1.04
15.576,-0.921
15.6,-0.987
15.6,-1.04
15.6,-1
15.6,-0.969
15.6,-1.04
15.6,-0.947
15.6,-1.04
15.6,-0.914
15.624,-0.945
15.624,-0.974
15.624,-1.01
15.624,-0.974
15.624,-0.982
15.624,-0.974
15.624,-1.01
15.624,-0.93
15.624,-1
15.648,-0.983
15.648,-0.868
15.648,-0.969
15.648,-0.967
15.648,-0.96
15.648,-1.02
15.648,-1.03
15.648,-0.925
15.672,-0.965
15.672,-0.936
15.672,-0.905
15.672,-0.967
15.672,-0.991
15.672,-1
15.672,-0.938
15.672,-1.07
15.672,-0.976
15.696,-1
15.696,-0.985
15.696,-1
15.696,-0.985
15.696,-1.02
15.696,-1.02
15.696,-0.956
15.696,-0.945
15.696,-1
15.72,-1.02
15.72,-0.865
15.72,-0.989
15.72,-1
15.72,-1.04
15.72,-0.956
15.72,-1.02
15.72,-0.965
15.744,-1.02
15.744,-1.01
15.744,-1
15.744,-0.929
15.744,-0.98
15.744,-0.98
15.744,-1.01
15.744,-0.945
15.744,-0.945
15.768,-0.987
15.768,-1.07
15.768,-0.998
15.768,-0.958
15.768,-0.919
15.768,-1.03
15.768,-0.912
15.768,-0.941
15.768,-1.02
15.792,-0.963
15.792,-1.01
15.792,-0.989
15.792,-0.978
15.792,-0.978
15.792,-1.07
15.792,-0.936
15.792,-0.932
15.816,-1.05
15.816,-0.987
15.816,-0.983
15.816,-0.991
15.816,-0.941
15.816,-0.969
15.816,-1.02
15.816,-1.02
15.816,-1.05
15.84,-1
15.84,-1.02
15.84,-0.978
15.84,-0.998
15.84,-0.956
15.84,-0.932
15.84,-0.947
15.84,-0.987
15.864,-0.941
15.864,-1.01
15.864,-1.01
15.864,-1.05
15.864,-0.941
15.864,-1.02
15.864,-1.02
15.864,-1.04
15.864,-1
15.888,-1.11
15.888,-0.965
15.888,-0.96
15.888,-0.947
15.888,-0.93
15.888,-1.04
15.888,-0.932
15.888,-1.04
15.888,-0.958
15.912,-1.1
15.912,-0.945
15.912,-0.914
15.912,-0.996
15.912,-1
15.912,-0.998
15.912,-0.93
15.912,-0.983
15.912,-0.936
15.936,-1.09
15.936,-1.04
15.936,-0.941
15.936,-0.998
15.936,-0.993
15.936,-0.987
15.936,-0.932
15.936,-0.972
15.96,-1
15.96,-1.05
15.96,-0.976
15.96,-0.969
15.96,-0.987
15.96,-1.04
15.96,-0.932
15.96,-1.02
15.96,-1.01
15.984,-1.05
15.984,-1.01
15.984,-1.04
15.984,-1.02
15.984,-1
15.984,-0.943
15.984,-0.932
15.984,-0.991
16.008,-1.03
16.008,-1.01
16.008,-1.01
16.008,-0.972
16.008,-0.941
16.008,-1.02
16.008,-1.01
16.008,-0.978
16.008,-0.985
16.032,-1.02
16.032,-1.06
16.032,-0.952
16.032,-1
16.032,-1.01
16.032,-0.989
16.032,-1.01
16.032,-1.07
16.032,-0.994
16.056,-0.996
16.056,-0.978
16.056,-0.963
16.056,-0.949
16.056,-0.905
16.056,-1.02
16.056,-0.967
16.056,-0.976
16.08,-0.978
16.08,-0.961
16.08,-0.98
16.08,-1.02
16.08,-0.903
16.08,-0.952
16.08,-0.989
16.08,-0.919
16.08,-1
16.104,-0.972
16.104,-0.936
16.104,-0.987
16.104,-0.945
16.104,-0.985
16.104,-0.991
16.104,-0.996
16.104,-0.987
16.104,-0.971
16.128,-0.985
16.128,-1
16.128,-1
16.128,-0.95
16.128,-0.939
16.128,-1.03
16.128,-0.972
16.128,-1
16.152,-0.967
16.152,-0.967
16.152,-0.969
16.152,-1.02
16.152,-0.961
16.152,-0.932
16.152,-0.972
16.152,-0.976
16.152,-1.02
16.176,-1.02
16.176,-1.03
16.176,-0.952
16.176,-1
16.176,-1.03
16.176,-0.976
16.176,-1.05
16.176,-0.972
16.2,-1.04
16.2,-1.01
16.2,-1.04
16.2,-1.08
16.2,-0.967
16.2,-1
16.2,-0.941
16.2,-0.95
16.2,-1.02
16.224,-0.98
16.224,-0.981
16.224,-0.983
16.224,-1.06
16.224,-1
16.224,-0.899
16.224,-1.04
16.224,-0.996
16.224,-0.994
16.248,-1.07
16.248,-1.06
16.248,-0.941
16.248,-0.992
16.248,-0.945
16.248,-0.976
16.248,-0.994
16.248,-1.04
16.272,-0.969
16.272,-1.03
16.272,-0.987
16.272,-0.956
16.272,-0.961
16.272,-0.958
16.272,-1.04
16.272,-0.952
16.272,-0.959
16.296,-1
16.296,-0.972
16.296,-0.983
16.296,-0.985
16.296,-0.998
16.296,-1.01
16.296,-1.03
16.296,-0.992
16.296,-0.983
16.32,-0.987
16.32,-0.945
16.32,-0.987
16.32,-1.09
16.32,-0.956
16.32,-1.05
16.32,-1.02
16.32,-1.09
16.344,-0.952
16.344,-0.965
16.344,-1.03
16.344,-0.93
16.344,-0.923
16.344,-0.987
16.344,-0.93
16.344,-1.02
16.344,-0.952
16.368,-0.987
16.368,-1.01
16.368,-0.923
16.368,-1.03
16.368,-0.992
16.368,-0.963
16.368,-1.07
16.368,-1
16.368,-1.01
16.392,-0.976
16.392,-1
16.392,-1
16.392,-0.985
16.392,-0.921
16.392,-1.03
16.392,-0.97
16.392,-0.963
16.416,-0.884
16.416,-1.02
16.416,-0.969
16.416,-1.01
16.416,-0.989
16.416,-0.945
16.416,-1.04
16.416,-0.98
16.416,-1.05
16.44,-0.937
16.44,-1
16.44,-0.996
16.44,-0.939
16.44,-0.967
16.44,-1.08
16.44,-0.978
16.44,-0.967
16.44,-0.983
16.464,-0.934
16.464,-0.925
16.464,-1.03
16.464,-0.989
16.464,-1.04
16.464,-0.917
16.464,-0.952
16.464,-1
16.488,-1.01
16.488,-1.01
16.488,-1.06
16.488,-1.1
16.488,-0.957
16.488,-0.99
16.488,-0.959
16.488,-1.03
16.488,-0.991
16.512,-1.05
16.512,-0.926
16.512,-0.985
16.512,-1.03
16.512,-1.1
16.512,-1.03
16.512,-0.906
16.512,-1.03
16.512,-1.04
16.536,-0.97
16.536,-0.917
16.536,-1.01
16.536,-0.952
16.536,-0.912
16.536,-0.965
16.536,-0.972
16.536,-0.952
16.56,-1.02
16.56,-0.983
16.56,-1
16.56,-1
16.56,-1.06
16.56,-1.03
16.56,-1.06
16.56,-1.02
16.56,-0.961
16.584,-0.992
16.584,-0.987
16.584,-0.961
16.584,-0.978
16.584,-1.04
16.584,-0.956
16.584,-1.01
16.584,-1.03
16.608,-0.926
16.608,-1.01
16.608,-0.976
16.608,-0.897
16.608,-0.948
16.608,-0.919
16.608,-0.948
16.608,-0.943
16.608,-0.921
16.632,-0.965
16.632,-0.943
16.632,-0.965
16.632,-0.924
16.632,-0.952
16.632,-1
16.632,-0.996
16.632,-1.04
16.632,-1
16.656,-0.974
16.656,-0.943
16.656,-0.948
16.656,-0.99
16.656,-0.996
16.656,-0.952
16.656,-1.01
16.656,-1.05
16.68,-0.941
16.68,-1.06
16.68,-0.981
16.68,-0.948
16.68,-0.974
16.68,-1.04
16.68,-0.948
16.68,-1.01
16.68,-0.985
16.704,-0.926
16.704,-1.01
16.704,-0.985
16.704,-1.08
16.704,-0.965
16.704,-0.981
16.704,-0.954
16.704,-1.02
16.704,-0.952
16.728,-0.948
16.728,-0.954
16.728,-0.974
16.728,-0.961
16.728,-0.97
16.728,-0.981
16.728,-1.01
16.728,-0.895
16.752,-0.961
16.752,-0.996
16.752,-0.972
16.752,-0.972
16.752,-0.985
16.752,-1.04
16.752,-0.959
16.752,-0.935
16.752,-0.974
16.776,-1.02
16.776,-0.95
16.776,-1
16.776,-0.948
16.776,-0.961
16.776,-1.01
16.776,-0.939
16.776,-1.05
16.8,-0.959
16.8,-0.996
16.8,-0.974
16.8,-0.928
16.8,-0.994
16.8,-0.952
16.8,-1.01
16.8,-1.09
16.8,-0.902
16.824,-1.06
16.824,-1.01
16.824,-0.948
16.824,-0.983
16.824,-0.959
16.824,-0.968
16.824,-0.955
16.824,-0.983
16.824,-0.998
16.848,-0.959
16.848,-0.937
16.848,-0.981
16.848,-0.97
16.848,-1.03
16.848,-0.963
16.848,-1
16.848,-1.11
16.872,-0.987
16.872,-0.981
16.872,-0.917
16.872,-0.976
16.872,-1.01
16.872,-0.935
16.872,-0.979
16.872,-0.902
16.872,-0.93
16.896,-0.979
16.896,-0.913
16.896,-1.03
16.896,-0.97
16.896,-0.968
16.896,-1.02
16.896,-0.97
16.896,-0.966
16.896,-0.998
16.92,-0.957
16.92,-0.886
16.92,-1.04
16.92,-1.01
16.92,-1.03
16.92,-0.988
16.92,-0.946
16.92,-1.01
16.944,-1.03
16.944,-0.992
16.944,-1
16.944,-0.996
16.944,-0.974
16.944,-0.935
16.944,-1.01
16.944,-0.963
16.944,-0.992
16.968,-1.01
16.968,-1.02
16.968,-0.974
16.968,-0.955
16.968,-1.03
16.968,-1
16.968,-0.974
16.968,-1.02
16.968,-0.979
16.992,-0.919
16.992,-1.02
16.992,-0.933
16.992,-0.998
16.992,-1.04
16.992,-0.977
16.992,-1.03
16.992,-0.992
17.016,-0.99
17.016,-0.933
17.016,-0.999
17.016,-1.06
17.016,-0.988
17.016,-0.931
17.016,-0.979
17.016,-0.904
17.016,-0.981
17.04,-0.972
17.04,-0.99
17.04,-0.992
17.04,-1.03
17.04,-0.953
17.04,-0.979
17.04,-0.924
17.04,-1.03
17.04,-0.992
17.064,-1
17.064,-0.964
17.064,-0.941
17.064,-1.01
17.064,-0.981
17.064,-0.968
17.064,-1.06
17.064,-0.953
